record_date,write_date,direction,compass,peak_period,mean_period,max_wave,highest_tenth,sig_height
3/08/2025 18:44,2025-08-03 18:45:23,278,W,14.30,6.80,1.53,1.26,0.95
3/08/2025 18:49,2025-08-03 19:00:23,278,W,14.30,6.80,1.53,1.26,0.95
3/08/2025 19:19,2025-08-03 19:30:23,272,W,15.40,5.60,1.77,1.28,0.90
3/08/2025 19:59,2025-08-03 20:00:22,271,W,18.20,5.70,1.85,1.32,0.93
3/08/2025 20:09,2025-08-03 20:15:22,271,W,18.20,5.70,1.85,1.32,0.93
3/08/2025 20:24,2025-08-03 20:30:21,271,W,18.20,5.70,1.85,1.32,0.93
3/08/2025 20:34,2025-08-03 20:45:23,265,W,16.7,5.50,2.14,1.46,1.00
3/08/2025 20:59,2025-08-03 21:00:21,259,W,20.O0,5.20,1.91,1.52,1.08
3/08/2025 21:14,2025-08-03 21:15:22,259,W,20.O0,5.20,1.91,1.52,1.08
3/08/2025 21:19,2025-08-03 21:30:22,259,W,20.O0,5.20,1.91,1.52,1.08
3/08/2025 21:44,2025-08-03 21:45:22,266,W,18.20,5.20,1.92,1.48,1.04
3/08/2025 21:54,2025-08-03 22:00:23,266,W,18.20,5.20,1.92,1.48,1.04
3/08/2025 22:14,2025-08-03 22:15:22,268,W,18.20,5.60,2.27,1.53,1.10
3/08/2025 22:29,2025-08-03 22:30:21,265,W,18.20,5.10,2.02,1.55,1.06
3/08/2025 22:44,2025-08-03 22:45:21,265,W,18.20,5.10,2.02,1.55,1.06
3/08/2025 22:59,2025-08-03 23:00:21,267,W,16.7,5.50,1.63,1.36,1.00
3/08/2025 23:14,2025-08-03 23:15:22,267,W,16.7,5.50,1.63,1.36,1.00
3/08/2025 23:29,2025-08-03 23:30:22,263,W,15.40,4.80,1.97,1.29,0.93
3/08/2025 23:44,2025-08-03 23:45:22,263,W,15.40,4.80,1.97,1.29,0.93
3/08/2025 23:59,2025-08-04 00:00:21,271,W,18.20,5.70,2.13,1.60,1.10
4/08/2025 00:14,2025-08-04 00:15:22,0,N,0.00,0.00,0.00,0.00,0.00
4/08/2025 00:28,2025-08-04 00:30:21,266,W,18.20,6.60,2.16,1.61,1.19
4/08/2025 00:44,2025-08-04 00:45:22,266,W,18.20,6.60,2.16,1.61,1.19
4/08/2025 00:59,2025-08-04 01:00:23,269,W,18.20,5.60,2.05,1.51,1.04
4/08/2025 01:14,2025-08-04 01:15:23,269,W,18.20,5.60,2.05,1.51,1.04
4/08/2025 01:29,2025-08-04 01:30:21,265,W,16.7,5.40,1.66,1.32,0.96
4/08/2025 01:44,2025-08-04 01:45:23,265,W,16.7,5.40,1.66,1.32,0.96
4/08/2025 01:59,2025-08-04 02:00:23,264,W,18.20,5.20,1.91,1.43,1.01
4/08/2025 02:14,2025-08-04 02:15:21,264,W,18.20,5.20,1.91,1.43,1.01
4/08/2025 02:29,2025-08-04 02:30:22,270,W,18.20,6.60,2.25,1.74,1.22
4/08/2025 02:39,2025-08-04 02:45:22,270,W,18.20,6.60,2.25,1.74,1.22
4/08/2025 02:59,2025-08-04 03:00:22,270,W,18.20,5.40,1.76,1.29,0.90
4/08/2025 03:14,2025-08-04 03:15:22,270,W,18.20,5.40,1.76,1.29,0.90
4/08/2025 03:29,2025-08-04 03:30:21,265,W,18.20,6.00,2.17,1.45,1.03
4/08/2025 03:44,2025-08-04 03:45:22,265,W,18.20,6.00,2.17,1.45,1.03
4/08/2025 03:59,2025-08-04 04:00:21,264,W,18.20,5.70,1.94,1.29,0.95
4/08/2025 04:14,2025-08-04 04:15:21,264,W,18.20,5.70,1.94,1.29,0.95
4/08/2025 04:29,2025-08-04 04:30:22,268,W,16.7,5.20,1.88,1.23,0.90
4/08/2025 04:39,2025-08-04 04:45:20,268,W,16.7,5.20,1.88,1.23,0.90
4/08/2025 04:54,2025-08-04 05:00:21,268,W,16.7,5.20,1.88,1.23,0.90
4/08/2025 05:29,2025-08-04 05:30:21,267,W,16.7,5.50,2.00,1.52,1.04
4/08/2025 05:29,2025-08-04 05:45:22,267,W,16.7,5.50,2.00,1.52,1.04
4/08/2025 05:49,2025-08-04 06:00:22,267,W,16.7,5.50,2.00,1.52,1.04
4/08/2025 06:09,2025-08-04 06:15:21,270,W,16.7,6.20,1.61,1.42,1.02
4/08/2025 06:24,2025-08-04 06:30:21,270,W,16.7,6.20,1.61,1.42,1.02
4/08/2025 06:44,2025-08-04 06:45:21,266,W,15.40,5.20,1.83,1.35,0.93
4/08/2025 06:49,2025-08-04 07:00:21,266,W,15.40,5.20,1.83,1.35,0.93
4/08/2025 07:08,2025-08-04 07:15:21,268,W,15.40,5.20,1.89,1.29,0.90
4/08/2025 07:29,2025-08-04 07:30:22,259,W,15.40,4.50,1.53,1.08,0.77
4/08/2025 07:39,2025-08-04 07:45:21,259,W,15.40,4.50,1.53,1.08,0.77
4/08/2025 07:59,2025-08-04 08:00:21,259,W,16.7,4.60,1.63,1.11,0.77
4/08/2025 08:04,2025-08-04 08:15:22,259,W,16.7,4.60,1.63,1.11,0.77
4/08/2025 08:29,2025-08-04 08:30:22,268,W,18.20,5.10,1.71,1.23,0.87
4/08/2025 08:44,2025-08-04 08:45:22,268,W,18.20,5.10,1.71,1.23,0.87
4/08/2025 08:49,2025-08-04 09:00:20,268,W,18.20,5.10,1.71,1.23,0.87
4/08/2025 09:29,2025-08-04 09:30:23,267,W,16.7,5.90,1.65,1.25,0.90
4/08/2025 10:04,2025-08-04 10:15:21,271,W,16.7,5.00,1.72,1.10,0.77
4/08/2025 10:29,2025-08-04 10:30:23,266,W,15.40,4.80,1.51,1.04,0.73
4/08/2025 10:39,2025-08-04 10:45:23,266,W,15.40,4.80,1.51,1.04,0.73
4/08/2025 10:54,2025-08-04 11:00:23,266,W,15.40,4.80,1.51,1.04,0.73
4/08/2025 11:29,2025-08-04 11:30:22,266,W,16.7,5.70,1.88,1.32,0.94
4/08/2025 11:54,2025-08-04 12:00:21,266,W,16.7,5.70,1.88,1.32,0.94
4/08/2025 12:14,2025-08-04 12:15:26,270,W,15.40,5.60,1.70,1.29,0.90
4/08/2025 12:29,2025-08-04 12:30:22,273,W,15.40,5.50,1.84,1.23,0.85
4/08/2025 12:34,2025-08-04 12:45:22,273,W,15.40,5.50,1.84,1.23,0.85
4/08/2025 12:54,2025-08-04 13:00:21,273,W,15.40,5.50,1.84,1.23,0.85
4/08/2025 13:29,2025-08-04 13:30:21,276,W,15.40,5.40,1.18,0.90,0.68
4/08/2025 13:39,2025-08-04 13:45:22,276,W,15.40,5.40,1.18,0.90,0.68
4/08/2025 13:59,2025-08-04 14:00:22,271,W,15.40,8.60,1.71,1.26,1.04
4/08/2025 14:09,2025-08-04 14:15:21,271,W,15.40,8.60,1.71,1.26,1.04
4/08/2025 14:19,2025-08-04 14:30:21,271,W,15.40,8.60,1.71,1.26,1.04
4/08/2025 14:44,2025-08-04 14:45:25,270,W,16.7,9.00,1.29,1.10,0.93
4/08/2025 14:54,2025-08-04 15:00:22,270,W,16.7,9.00,1.29,1.10,0.93
4/08/2025 15:04,2025-08-04 15:15:22,274,W,15.40,9.00,1.29,1.11,0.88
4/08/2025 15:29,2025-08-04 15:30:21,273,W,15.40,9.10,1.49,1.12,0.88
4/08/2025 15:44,2025-08-04 15:45:22,273,W,15.40,9.10,1.49,1.12,0.88
4/08/2025 15:59,2025-08-04 16:00:22,268,W,15.40,7.70,1.17,1.05,0.86
4/08/2025 16:14,2025-08-04 16:15:22,268,W,15.40,7.70,1.17,1.05,0.86
4/08/2025 16:29,2025-08-04 16:30:23,273,W,15.40,7.80,1.10,0.91,0.75
4/08/2025 16:44,2025-08-04 16:45:21,273,W,15.40,7.80,1.10,0.91,0.75
4/08/2025 16:59,2025-08-04 17:00:21,276,W,14.30,7.70,1.14,0.92,0.73
4/08/2025 17:14,2025-08-04 17:15:22,276,W,14.30,7.70,1.14,0.92,0.73
4/08/2025 17:29,2025-08-04 17:30:21,275,W,15.40,9.60,1.24,1.13,0.90
4/08/2025 17:44,2025-08-04 17:45:22,275,W,15.40,9.60,1.24,1.13,0.90
4/08/2025 17:59,2025-08-04 18:00:21,280,W,14.30,9.50,1.22,1.01,0.84
4/08/2025 18:29,2025-08-04 18:30:22,275,W,15.40,9.50,1.33,1.03,0.84
4/08/2025 18:59,2025-08-04 19:00:24,274,W,15.40,9.60,1.31,1.06,0.86
4/08/2025 19:13,2025-08-04 19:15:21,274,W,15.40,9.60,1.31,1.06,0.86
4/08/2025 19:29,2025-08-04 19:30:22,271,W,15.40,8.90,1.41,1.03,0.81
4/08/2025 19:39,2025-08-04 19:45:23,271,W,15.40,8.90,1.41,1.03,0.81
4/08/2025 19:49,2025-08-04 20:00:21,271,W,15.40,8.90,1.41,1.03,0.81
4/08/2025 20:14,2025-08-04 20:15:22,279,W,15.40,9.30,1.15,1.02,0.82
4/08/2025 20:29,2025-08-04 20:30:23,278,W,14.30,9.40,1.29,1.09,0.87
4/08/2025 20:34,2025-08-04 20:45:21,278,W,14.30,9.40,1.29,1.09,0.87
4/08/2025 20:59,2025-08-04 21:00:22,272,W,14.30,9.30,1.43,1.12,0.90
4/08/2025 21:14,2025-08-04 21:15:22,272,W,14.30,9.30,1.43,1.12,0.90
4/08/2025 21:19,2025-08-04 21:30:21,272,W,14.30,9.30,1.43,1.12,0.90
4/08/2025 21:29,2025-08-04 21:45:21,274,W,15.40,9.80,1.42,1.17,0.96
4/08/2025 21:59,2025-08-04 22:00:21,274,W,13.3,7.40,1.09,1.02,0.81
4/08/2025 22:09,2025-08-04 22:15:21,274,W,13.3,7.40,1.09,1.02,0.81
4/08/2025 22:29,2025-08-04 22:30:21,274,W,14.30,6.50,1.55,1.04,0.77
4/08/2025 22:44,2025-08-04 22:45:21,274,W,14.30,6.50,1.55,1.04,0.77
4/08/2025 22:59,2025-08-04 23:00:21,277,W,14.30,7.30,1.43,1.10,0.89
4/08/2025 23:14,2025-08-04 23:15:22,277,W,14.30,7.30,1.43,1.10,0.89
4/08/2025 23:29,2025-08-04 23:30:21,276,W,15.40,6.20,1.09,0.85,0.65
4/08/2025 23:44,2025-08-04 23:45:22,276,W,15.40,6.20,1.09,0.85,0.65
4/08/2025 23:59,2025-08-05 00:00:23,273,W,14.30,7.60,1.40,1.00,0.77
5/08/2025 00:14,2025-08-05 00:15:22,0,N,0.00,0.00,0.00,0.00,0.00
5/08/2025 00:29,2025-08-05 00:30:27,271,W,13.3,7.40,1.27,1.01,0.73
5/08/2025 00:44,2025-08-05 00:45:21,271,W,13.3,7.40,1.27,1.01,0.73
5/08/2025 00:59,2025-08-05 01:00:22,278,W,14.30,8.50,1.18,0.94,0.77
5/08/2025 01:29,2025-08-05 01:30:23,278,W,14.30,9.10,1.25,0.95,0.80
5/08/2025 01:44,2025-08-05 01:45:21,278,W,14.30,9.10,1.25,0.95,0.80
5/08/2025 01:58,2025-08-05 02:00:23,276,W,14.30,7.70,1.06,0.86,0.67
5/08/2025 02:09,2025-08-05 02:15:23,276,W,14.30,7.70,1.06,0.86,0.67
5/08/2025 02:29,2025-08-05 02:30:22,275,W,15.40,7.90,0.87,0.79,0.65
5/08/2025 02:39,2025-08-05 02:45:21,275,W,15.40,7.90,0.87,0.79,0.65
5/08/2025 02:59,2025-08-05 03:00:21,83,WNW,14.30,6.90,1.22,0.99,0.77
5/08/2025 03:14,2025-08-05 03:15:21,83,WNW,14.30,6.90,1.22,0.99,0.77
5/08/2025 03:29,2025-08-05 03:30:23,281,W,14.30,5.80,1.29,0.93,0.65
5/08/2025 03:44,2025-08-05 03:45:21,281,W,14.30,5.80,1.29,0.93,0.65
5/08/2025 03:59,2025-08-05 04:00:21,281,W,14.30,6.60,1.27,0.92,0.68
5/08/2025 04:14,2025-08-05 04:15:22,281,W,14.30,6.60,1.27,0.92,0.68
5/08/2025 04:29,2025-08-05 04:30:22,86,WNW,14.30,6.30,0.92,0.75,0.58
5/08/2025 04:39,2025-08-05 04:45:22,86,WNW,14.30,6.30,0.92,0.75,0.58
5/08/2025 04:59,2025-08-05 05:00:23,88,WNW,14.30,7.80,0.94,0.81,0.68
5/08/2025 05:19,2025-08-05 05:30:21,88,WNW,14.30,7.80,0.94,0.81,0.68
5/08/2025 05:44,2025-08-05 05:45:23,82,WNW,14.30,6.40,1.03,0.86,0.66
5/08/2025 05:59,2025-08-05 06:00:23,88,WNW,14.30,6.70,0.98,0.85,0.63
5/08/2025 06:04,2025-08-05 06:15:21,88,WNW,14.30,6.70,0.98,0.85,0.63
5/08/2025 06:29,2025-08-05 06:30:21,91,WNW,14.30,5.20,1.01,0.81,0.60
5/08/2025 06:44,2025-08-05 06:45:22,91,WNW,14.30,5.20,1.01,0.81,0.60
5/08/2025 06:54,2025-08-05 07:00:22,91,WNW,14.30,5.20,1.01,0.81,0.60
5/08/2025 07:09,2025-08-05 07:15:21,88,WNW,14.30,4.70,1.12,0.77,0.56
5/08/2025 07:19,2025-08-05 07:30:21,88,WNW,14.30,4.70,1.12,0.77,0.56
5/08/2025 07:44,2025-08-05 07:45:21,85,WNW,14.30,5.60,1.10,0.85,0.64
5/08/2025 07:49,2025-08-05 08:00:21,85,WNW,14.30,5.60,1.10,0.85,0.64
5/08/2025 08:14,2025-08-05 08:15:21,87,WNW,13.3,6.40,1.11,0.95,0.70
5/08/2025 08:29,2025-08-05 08:30:21,90,WNW,13.3,5.10,1.09,0.79,0.59
5/08/2025 08:39,2025-08-05 08:45:22,90,WNW,13.3,5.10,1.09,0.79,0.59
5/08/2025 08:59,2025-08-05 09:00:22,89,WNW,13.3,5.70,0.99,0.74,0.58
5/08/2025 08:59,2025-08-05 09:15:22,89,WNW,13.3,5.70,0.99,0.74,0.58
5/08/2025 09:24,2025-08-05 09:30:22,89,WNW,13.3,5.70,0.99,0.74,0.58
5/08/2025 09:44,2025-08-05 09:45:23,96,WNW,13.3,5.80,0.96,0.75,0.58
5/08/2025 09:59,2025-08-05 10:00:21,91,WNW,14.30,5.10,0.92,0.70,0.52
5/08/2025 10:14,2025-08-05 10:15:29,91,WNW,14.30,5.10,0.92,0.70,0.52
5/08/2025 10:24,2025-08-05 10:30:21,91,WNW,14.30,5.10,0.92,0.70,0.52
5/08/2025 10:44,2025-08-05 10:45:23,96,WNW,13.3,4.80,0.96,0.70,0.53
5/08/2025 10:59,2025-08-05 11:00:23,99,WNW,13.3,4.30,1.08,0.78,0.57
5/08/2025 11:09,2025-08-05 11:15:22,99,WNW,13.3,4.30,1.08,0.78,0.57
5/08/2025 11:29,2025-08-05 11:30:21,94,WNW,13.3,4.50,1.01,0.77,0.59
5/08/2025 11:44,2025-08-05 11:45:22,94,WNW,13.3,4.50,1.01,0.77,0.59
5/08/2025 11:59,2025-08-05 12:00:22,99,WNW,13.3,4.10,1.15,0.73,0.55
5/08/2025 12:14,2025-08-05 12:15:23,99,WNW,13.3,4.10,1.15,0.73,0.55
5/08/2025 12:29,2025-08-05 12:30:21,O0,WNW,13.3,3.80,1.02,0.70,0.53
5/08/2025 12:44,2025-08-05 12:45:22,O0,WNW,13.3,3.80,1.02,0.70,0.53
5/08/2025 12:49,2025-08-05 13:00:21,O0,WNW,13.3,3.80,1.02,0.70,0.53
5/08/2025 13:04,2025-08-05 13:15:22,91,WNW,14.30,4.40,1.16,0.79,0.57
5/08/2025 13:29,2025-08-05 13:30:22,99,WNW,13.3,4.50,1.11,0.75,0.54
5/08/2025 13:39,2025-08-05 13:45:22,99,WNW,13.3,4.50,1.11,0.75,0.54
5/08/2025 13:54,2025-08-05 14:00:22,99,WNW,13.3,4.50,1.11,0.75,0.54
5/08/2025 13:59,2025-08-05 14:15:21,87,WNW,14.30,5.20,0.81,0.69,0.54
5/08/2025 14:29,2025-08-05 14:30:22,91,WNW,14.30,4.60,1.03,0.62,0.47
5/08/2025 14:44,2025-08-05 14:45:22,91,WNW,14.30,4.60,1.03,0.62,0.47
5/08/2025 14:49,2025-08-05 15:00:22,91,WNW,14.30,4.60,1.03,0.62,0.47
5/08/2025 15:08,2025-08-05 15:15:22,91,WNW,13.3,4.60,1.16,0.72,0.50
5/08/2025 15:29,2025-08-05 15:30:23,99,WNW,13.3,4.10,0.95,0.61,0.43
5/08/2025 15:44,2025-08-05 15:45:36,99,WNW,13.3,4.10,0.95,0.61,0.43
5/08/2025 15:54,2025-08-05 16:00:22,99,WNW,13.3,4.10,0.95,0.61,0.43
5/08/2025 16:14,2025-08-05 16:15:22,92,WNW,13.3,5.50,0.85,0.63,0.48
5/08/2025 16:29,2025-08-05 16:30:24,91,WNW,14.30,6.60,0.71,0.63,0.49
5/08/2025 16:44,2025-08-05 16:45:22,91,WNW,14.30,6.60,0.71,0.63,0.49
5/08/2025 16:59,2025-08-05 17:00:23,88,WNW,14.30,7.10,0.97,0.68,0.55
5/08/2025 17:04,2025-08-05 17:15:22,88,WNW,14.30,7.10,0.97,0.68,0.55
5/08/2025 17:24,2025-08-05 17:30:21,88,WNW,14.30,7.10,0.97,0.68,0.55
5/08/2025 17:39,2025-08-05 17:45:22,88,WNW,13.3,8.20,0.79,0.67,0.55
5/08/2025 17:59,2025-08-05 18:00:26,90,WNW,13.3,8.70,1.11,0.71,0.57
5/08/2025 18:14,2025-08-05 18:15:22,90,WNW,13.3,8.70,1.11,0.71,0.57
5/08/2025 18:29,2025-08-05 18:30:24,83,WNW,12.50,4.90,0.87,0.58,0.44
5/08/2025 18:44,2025-08-05 18:45:25,83,WNW,12.50,4.90,0.87,0.58,0.44
5/08/2025 18:59,2025-08-05 19:00:22,94,WNW,13.3,6.10,0.81,0.67,0.55
5/08/2025 19:14,2025-08-05 19:15:21,94,WNW,13.3,6.10,0.81,0.67,0.55
5/08/2025 19:29,2025-08-05 19:30:22,89,WNW,11.80,5.40,0.73,0.58,0.45
5/08/2025 19:44,2025-08-05 19:45:21,89,WNW,11.80,5.40,0.73,0.58,0.45
5/08/2025 19:54,2025-08-05 20:00:21,89,WNW,11.80,5.40,0.73,0.58,0.45
5/08/2025 20:04,2025-08-05 20:15:23,95,WNW,12.50,5.80,0.92,0.66,0.49
5/08/2025 20:19,2025-08-05 20:30:23,95,WNW,12.50,5.80,0.92,0.66,0.49
5/08/2025 20:39,2025-08-05 20:45:22,03,WNW,13.3,7.00,0.90,0.75,0.59
5/08/2025 20:54,2025-08-05 21:00:22,03,WNW,13.3,7.00,0.90,0.75,0.59
5/08/2025 21:14,2025-08-05 21:15:21,96,WNW,11.80,6.60,0.77,0.69,0.55
5/08/2025 21:28,2025-08-05 21:30:22,99,WNW,11.80,6.70,0.93,0.75,0.58
5/08/2025 21:39,2025-08-05 21:45:21,99,WNW,11.80,6.70,0.93,0.75,0.58
5/08/2025 21:59,2025-08-05 22:00:21,99,WNW,12.50,6.40,0.84,0.70,0.55
5/08/2025 22:14,2025-08-05 22:15:22,99,WNW,12.50,6.40,0.84,0.70,0.55
5/08/2025 22:29,2025-08-05 22:30:23,93,WNW,12.50,6.90,1.21,0.94,0.69
5/08/2025 22:44,2025-08-05 22:45:22,93,WNW,12.50,6.90,1.21,0.94,0.69
5/08/2025 22:59,2025-08-05 23:00:23,305,NW,11.80,5.90,0.85,0.74,0.58
5/08/2025 23:14,2025-08-05 23:15:21,305,NW,11.80,5.90,0.85,0.74,0.58
5/08/2025 23:29,2025-08-05 23:30:23,;02,WNW,13.3,5.70,0.91,0.70,0.56
5/08/2025 23:44,2025-08-05 23:45:21,;02,WNW,13.3,5.70,0.91,0.70,0.56
5/08/2025 23:59,2025-08-06 00:00:22,03,WNW,13.3,5.90,0.88,0.72,0.58
6/08/2025 00:14,2025-08-06 00:15:21,0,N,0.00,0.00,0.00,0.00,0.00
6/08/2025 00:29,2025-08-06 00:30:22,99,WNW,13.3,5.50,1.00,0.78,0.59
6/08/2025 00:39,2025-08-06 00:45:23,99,WNW,13.3,5.50,1.00,0.78,0.59
6/08/2025 00:59,2025-08-06 01:00:22,306,NW,11.80,5.30,0.98,0.70,0.52
6/08/2025 01:14,2025-08-06 01:15:21,306,NW,11.80,5.30,0.98,0.70,0.52
6/08/2025 01:29,2025-08-06 01:30:22,98,WNW,13.3,6.90,1.15,0.82,0.65
6/08/2025 01:44,2025-08-06 01:45:21,98,WNW,13.3,6.90,1.15,0.82,0.65
6/08/2025 01:59,2025-08-06 02:00:22,307,NW,11.80,5.70,0.99,0.79,0.59
6/08/2025 02:14,2025-08-06 02:15:23,307,NW,11.80,5.70,0.99,0.79,0.59
6/08/2025 02:29,2025-08-06 02:30:22,308,NW,13.3,5.10,1.27,0.80,0.59
6/08/2025 02:44,2025-08-06 02:45:22,308,NW,13.3,5.10,1.27,0.80,0.59
6/08/2025 02:59,2025-08-06 03:00:22,311,NW,12.50,5.60,1.12,0.86,0.64
6/08/2025 03:09,2025-08-06 03:15:22,311,NW,12.50,5.60,1.12,0.86,0.64
6/08/2025 03:29,2025-08-06 03:30:21,313,NW,14.30,5.00,1.07,0.79,0.59
6/08/2025 03:39,2025-08-06 03:45:21,313,NW,14.30,5.00,1.07,0.79,0.59
6/08/2025 03:54,2025-08-06 04:00:22,313,NW,14.30,5.00,1.07,0.79,0.59
6/08/2025 04:13,2025-08-06 04:15:23,314,NW,11.80,5.20,1.12,0.84,0.64
6/08/2025 04:29,2025-08-06 04:30:23,318,NW,11.10,5.10,1.15,0.84,0.64
6/08/2025 04:39,2025-08-06 04:45:22,318,NW,11.10,5.10,1.15,0.84,0.64
6/08/2025 04:59,2025-08-06 05:00:21,315,NW,13.3,5.50,1.23,0.95,0.70
6/08/2025 05:14,2025-08-06 05:15:22,315,NW,13.3,5.50,1.23,0.95,0.70
6/08/2025 05:29,2025-08-06 05:30:21,324,NW,15.40,5.00,1.27,0.89,0.68
6/08/2025 05:39,2025-08-06 05:45:21,324,NW,15.40,5.00,1.27,0.89,0.68
6/08/2025 05:54,2025-08-06 06:00:22,324,NW,15.40,5.00,1.27,0.89,0.68
6/08/2025 06:09,2025-08-06 06:15:21,325,NW,11.80,4.90,1.19,0.88,0.67
6/08/2025 06:19,2025-08-06 06:30:22,325,NW,11.80,4.90,1.19,0.88,0.67
6/08/2025 06:44,2025-08-06 06:45:23,319,NW,11.80,5.10,1.49,0.99,0.71
6/08/2025 06:54,2025-08-06 07:00:21,319,NW,11.80,5.10,1.49,0.99,0.71
6/08/2025 06:59,2025-08-06 07:15:21,314,NW,12.50,4.80,1.21,0.89,0.68
6/08/2025 07:24,2025-08-06 07:30:21,314,NW,12.50,4.80,1.21,0.89,0.68
6/08/2025 07:34,2025-08-06 07:45:21,317,NW,11.80,4.90,1.19,0.90,0.69
6/08/2025 07:59,2025-08-06 08:00:22,309,NW,11.80,5.30,1.08,0.90,0.66
6/08/2025 08:09,2025-08-06 08:15:22,309,NW,11.80,5.30,1.08,0.90,0.66
6/08/2025 08:24,2025-08-06 08:30:21,309,NW,11.80,5.30,1.08,0.90,0.66
6/08/2025 08:39,2025-08-06 08:45:21,98,WNW,14.30,5.00,1.23,0.85,0.60
6/08/2025 08:49,2025-08-06 09:00:21,98,WNW,14.30,5.00,1.23,0.85,0.60
6/08/2025 09:09,2025-08-06 09:15:22,305,NW,14.30,5.90,1.36,0.96,0.71
6/08/2025 09:24,2025-08-06 09:30:22,305,NW,14.30,5.90,1.36,0.96,0.71
6/08/2025 09:39,2025-08-06 09:45:22,97,WNW,15.40,6.30,1.22,0.92,0.74
6/08/2025 09:49,2025-08-06 10:00:23,97,WNW,15.40,6.30,1.22,0.92,0.74
6/08/2025 10:09,2025-08-06 10:15:23,98,WNW,15.40,5.40,1.13,0.91,0.67
6/08/2025 10:54,2025-08-06 11:00:22,98,WNW,15.40,7.00,1.38,1.01,0.79
6/08/2025 11:04,2025-08-06 11:15:21,;01,WNW,15.40,6.00,1.20,0.90,0.67
6/08/2025 11:29,2025-08-06 11:30:22,O0,WNW,15.40,5.10,1.06,0.86,0.63
6/08/2025 11:39,2025-08-06 11:45:22,O0,WNW,15.40,5.10,1.06,0.86,0.63
6/08/2025 12:09,2025-08-06 12:15:22,309,NW,14.30,4.70,1.56,0.89,0.62
6/08/2025 12:19,2025-08-06 12:30:21,309,NW,14.30,4.70,1.56,0.89,0.62
6/08/2025 12:29,2025-08-06 12:45:22,313,NW,13.3,4.50,0.98,0.76,0.60
6/08/2025 12:54,2025-08-06 13:00:22,313,NW,13.3,4.50,0.98,0.76,0.60
6/08/2025 13:04,2025-08-06 13:15:22,323,NW,15.40,4.80,1.23,0.93,0.71
6/08/2025 13:29,2025-08-06 13:30:21,333,NNM,14.30,3.90,1.33,0.96,0.74
6/08/2025 13:44,2025-08-06 13:45:22,333,NNM,14.30,3.90,1.33,0.96,0.74
6/08/2025 13:54,2025-08-06 14:00:21,333,NNM,14.30,3.90,1.33,0.96,0.74
6/08/2025 14:04,2025-08-06 14:15:21,336,NNW,14.30,4.00,1.60,0.93,0.73
6/08/2025 14:29,2025-08-06 14:30:23,352,N,14.30,3.70,1.70,0.93,0.72
6/08/2025 14:39,2025-08-06 14:45:21,352,N,14.30,3.70,1.70,0.93,0.72
6/08/2025 14:44,2025-08-06 15:00:22,352,N,14.30,3.70,1.70,0.93,0.72
6/08/2025 15:04,2025-08-06 15:15:23,336,NNW,14.30,4.10,1.28,0.95,0.74
6/08/2025 15:29,2025-08-06 15:30:23,344,NNM,14.30,3.90,1.29,0.86,0.68
